timestamp;x;y
34,75;645.877014160000;402.139221191000
35;643.155761719000;402.148773193000
35,25;641.998535156000;401.798065186000
35,5;639.372009277000;400.909393311000
35,75;637.328491211000;399.284240723000
36;635.101989746000;398.571685791000
36,25;634.296630859000;397.851623535000
36,5;633.389892578000;399.971313477000
36,75;632.315002441000;397.395111084000
37;632.525207520000;397.266815186000
37,25;632.257873535000;396.583496094000
37,5;631.591613770000;396.740539551000
37,75;631.155944824000;397.886718750000
38;631.601562500000;398.863067627000
38,25;632.760681152000;398.879364014000
38,5;635.486206055000;400.417602539000
38,75;637.675903320000;402.832946777000
39;639.892089844000;403.869567871000
39,25;643.447448730000;407.436981201000
39,5;645.555541992000;409.178131104000
39,75;647.494689941000;411.519531250000
40;646.275451660000;414.251800537000
40,25;645.983093262000;418.830108643000
40,5;642.734008789000;420.408325195000
40,75;638.832275391000;424.819519043000
41;634.637390137000;427.787841797000
41,25;629.814453125000;432.164550781000
41,5;624.902770996000;439.656402588000
41,75;621.297485352000;444.873992920000
42;618.412231445000;452.669555664000
42,25;614.167907715000;459.716491699000
42,5;610.279418945000;466.520904541000
42,75;606.735107422000;472.045318604000
43;599.119140625000;479.045135498000
43,25;596.537353516000;487.930328369000
43,5;591.906555176000;495.044921875000
43,75;589.293579102000;502.640075684000
44;588.206787109000;509.763000488000
44,25;588.142456055000;517.259338379000
44,5;587.447509766000;527.484497070000
44,75;589.331848145000;531.304016113000
45;590.426513672000;536.545471191000
45,25;591.648315430000;537.445861816000
45,5;592.778076172000;541.022888184000
45,75;594.292968750000;538.043579102000
46;595.727355957000;534.508605957000
46,25;593.862182617000;530.945678711000
46,5;590.038757324000;524.189331055000
46,75;588.596435547000;518.174804688000
47;586.895019531000;508.030639648000
47,25;586.097656250000;499.208007812000
47,5;587.436767578000;487.558624268000
47,75;588.193664551000;476.905883789000
48;590.058105469000;469.167907715000
48,25;592.636291504000;461.287933350000
48,5;595.036254883000;455.029235840000
48,75;597.603759766000;449.559295654000
49;595.107971191000;447.848327637000
49,25;596.748718262000;443.975830078000
49,5;596.267211914000;444.521270752000
49,75;594.074340820000;444.750457764000
50;590.024108887000;445.545959473000
50,25;589.936767578000;448.312927246000
50,5;589.250549316000;449.086029053000
50,75;587.540527344000;448.670593262000
51;589.121276855000;445.356170654000
51,25;590.931152344000;443.936370850000
51,5;587.729858398000;439.869934082000
51,75;579.912292480000;438.355743408000
52;561.362548828000;435.252838135000
52,25;543.856506348000;433.158538818000
52,5;526.989135742000;431.284820557000
52,75;508.629577637000;428.897918701000
53;495.569915771000;427.107269287000
53,25;481.032409668000;427.867034912000
53,5;471.273742676000;424.444091797000
53,75;458.140411377000;419.984283447000
54;448.550659180000;418.423278809000
54,25;437.153411865000;421.788665771000
54,5;426.058746338000;421.300231934000
54,75;416.514526367000;421.703216553000
55;408.643249512000;423.019805908000
55,25;403.929687500000;423.211791992000
55,5;398.565643311000;421.945861816000
55,75;395.191436768000;420.609863281000
56;390.836517334000;421.542083740000
56,25;386.470306396000;420.598510742000
56,5;385.578918457000;420.300811768000
56,75;386.024719238000;421.366821289000
57;386.255462646000;422.113311768000
57,25;386.093414307000;424.029449463000
57,5;388.962402344000;427.185821533000
57,75;391.902404785000;430.154815674000
58;396.180572510000;433.889709473000
58,25;402.540374756000;435.716918945000
58,5;411.070068359000;437.072479248000
58,75;417.317474365000;436.835815430000
59;432.710754395000;437.873657227000
59,25;443.909332275000;437.242889404000
59,5;463.093109131000;439.097381592000
59,75;484.326721191000;436.626983643000
60;507.716796875000;435.954895020000
60,25;534.628723145000;437.915893555000
60,5;567.716125488000;437.183776855000
60,75;598.682006836000;438.503784180000
61;631.914245605000;440.750488281000
61,25;661.117553711000;442.384796143000
61,5;686.385009766000;446.297332764000
61,75;709.595520020000;447.554687500000
62;725.212036133000;447.800109863000
62,25;739.075622559000;452.341186523000
62,5;753.354980469000;456.572937012000
62,75;767.066101074000;461.772125244000
63;780.375793457000;467.331146240000
63,25;795.917358398000;471.992950439000
63,5;807.935546875000;477.763183594000
63,75;817.588745117000;483.235504150000
64;821.149108887000;484.796600342000
64,25;821.321105957000;486.475921631000
64,5;818.642700195000;486.364532471000
64,75;813.193054199000;490.699859619000
65;807.600891113000;493.857940674000
65,25;803.755493164000;497.009704590000
65,5;801.521545410000;498.642364502000
65,75;800.072082520000;499.829071045000
66;801.293518066000;501.172912598000
66,25;802.363891602000;499.434875488000
66,5;802.417663574000;498.466705322000
66,75;802.242553711000;494.539642334000
67;799.805969238000;492.977233887000
67,25;795.045166016000;489.709197998000
67,5;787.221740723000;488.093414307000
67,75;774.647216797000;484.858398438000
68;758.694641113000;483.837951660000
68,25;740.135070801000;482.186584473000
68,5;716.878662109000;481.906555176000
68,75;690.426147461000;481.643524170000
69;657.203918457000;480.056518555000
69,25;628.600524902000;475.388153076000
69,5;597.850891113000;467.781036377000
69,75;574.817993164000;459.397033691000
70;555.744018555000;443.347839355000
70,25;544.753051758000;428.485992432000
70,5;540.443176270000;411.819183350000
70,75;536.592041016000;394.693298340000
71;538.811035156000;378.561096191000
71,25;540.666687012000;361.648925781000
71,5;545.526245117000;346.979156494000
71,75;548.925415039000;335.241546631000
72;554.009643555000;325.444396973000
72,25;560.714904785000;317.733734131000
72,5;570.753112793000;311.607421875000
72,75;578.191833496000;306.260375977000
73;586.766296387000;305.364654541000
73,25;596.609802246000;299.998138428000
73,5;606.657226562000;300.151733398000
73,75;611.451904297000;299.236053467000
74;617.130187988000;299.775848389000
74,25;621.697448730000;299.754119873000
74,5;623.158752441000;298.160644531000
74,75;625.490112305000;300.700073242000
75;626.426940918000;299.747131348000
75,25;625.134521484000;300.140838623000
75,5;625.888610840000;300.820983887000
75,75;624.391967773000;299.425567627000
76;622.177185059000;298.804809570000
76,25;619.944580078000;295.838378906000
76,5;620.702209473000;295.871520996000
76,75;619.929626465000;294.969665527000
77;616.401611328000;294.030212402000
77,25;615.059692383000;294.701446533000
77,5;615.184692383000;298.548980713000
77,75;612.250671387000;306.947418213000
78;610.598693848000;318.158081055000
78,25;610.888488770000;334.893341064000
78,5;609.509521484000;355.475860596000
78,75;608.909973145000;378.594360352000
79;609.517333984000;402.697296143000
79,25;606.454284668000;426.701538086000
79,5;604.622131348000;448.928710938000
79,75;604.545837402000;470.534698486000
80;604.149963379000;489.897644043000
80,25;603.850524902000;508.798187256000
80,5;604.659301758000;527.240661621000
80,75;610.253967285000;539.905822754000
81;612.820312500000;553.935119629000
81,25;615.197204590000;560.740783691000
81,5;615.230346680000;566.759948730000
81,75;616.502563477000;571.642272949000
82;615.470214844000;573.358520508000
82,25;613.185302734000;577.110168457000
82,5;615.136962891000;582.414916992000
82,75;612.918823242000;592.374206543000
83;615.879516602000;599.451721191000
83,25;618.553649902000;606.412048340000
83,5;622.533874512000;610.783813477000
83,75;622.899475098000;614.308715820000
84;622.559448242000;618.550659180000
84,25;621.720275879000;622.462524414000
84,5;623.013671875000;626.703308105000
84,75;622.850646973000;629.887268066000
85;625.169494629000;631.166076660000
85,25;623.772644043000;633.089660645000
85,5;623.700866699000;632.241577148000
85,75;624.525268555000;631.654113770000
86;624.503479004000;627.854675293000
86,25;623.781311035000;623.480468750000
86,5;620.486938477000;617.671020508000
86,75;618.719604492000;609.909423828000
87;617.300903320000;598.728698730000
87,25;614.665649414000;587.653564453000
87,5;611.576965332000;576.506408691000
87,75;610.625854492000;561.698730469000
88;608.691772461000;544.997070312000
88,25;610.974914551000;528.414489746000
88,5;613.711364746000;517.039245605000
88,75;617.099609375000;512.289794922000
89;620.616821289000;509.010650635000
89,25;619.262145996000;512.225524902000
89,5;616.785888672000;518.496032715000
89,75;614.265075684000;526.982604980000
90;609.039428711000;536.369873047000
90,25;605.408569336000;546.370300293000
90,5;603.169128418000;552.456787109000
90,75;599.563598633000;559.302734375000
91;601.092224121000;565.302978516000
91,25;601.895935059000;571.820678711000
91,5;602.466308594000;573.330322266000
91,75;604.527343750000;576.003295898000
92;606.123352051000;576.546691895000
92,25;604.258117676000;576.267517090000
92,5;603.360534668000;575.802856445000
92,75;602.579467773000;572.626586914000
93;599.924133301000;569.571350098000
93,25;599.031433105000;566.325317383000
93,5;597.276184082000;561.444091797000
93,75;596.027404785000;559.636962891000
94;596.117980957000;558.538513184000
94,25;593.717346191000;556.326232910000
94,5;590.422180176000;556.443481445000
94,75;588.239624023000;560.167114258000
95;585.281677246000;562.755859375000
95,25;582.659545898000;568.690246582000
95,5;579.574768066000;570.656005859000
95,75;577.801208496000;575.941284180000
96;573.843383789000;576.378845215000
96,25;570.389038086000;572.960632324000
96,5;566.541809082000;570.456115723000
96,75;562.869750977000;569.335998535000
97;557.683654785000;573.770996094000
97,25;556.532348633000;577.668395996000
97,5;552.432922363000;582.106872559000
97,75;549.136474609000;589.595397949000
98;546.012939453000;592.208251953000
98,25;542.704589844000;593.326599121000
98,5;542.420471191000;592.409973145000
98,75;540.137268066000;591.786987305000
99;540.418701172000;593.669799805000
99,25;539.056945801000;592.489990234000
99,5;538.110595703000;592.625244141000
99,75;539.097717285000;594.562622070000
100;536.283020020000;593.582153320000
100,25;536.344970703000;594.752868652000
100,5;538.249389648000;592.846313477000
100,75;539.882568359000;593.296691895000
101;542.149841309000;593.292053223000
101,25;539.288757324000;591.779357910000
101,5;540.603332520000;593.392761230000
101,75;538.949768066000;593.913879395000
102;541.094421387000;593.714111328000
102,25;540.135742188000;593.905578613000
102,5;539.820678711000;592.295288086000
102,75;539.043457031000;593.093627930000
103;539.013977051000;592.546752930000
103,25;540.222290039000;593.385620117000
103,5;540.195983887000;593.345520020000
103,75;539.140625000000;594.099060059000
104;541.636413574000;593.462402344000
104,25;540.600219727000;593.239318848000
104,5;540.913269043000;591.485412598000
104,75;540.355102539000;592.047058105000
105;540.940002441000;592.889831543000
105,25;539.559020996000;591.443237305000
105,5;539.812622070000;593.824951172000
105,75;542.663330078000;593.049133301000
106;539.226745605000;593.215820312000
106,25;540.734069824000;593.737304688000
106,5;541.376892090000;594.514099121000
106,75;540.380920410000;593.245422363000
107;541.080810547000;593.069213867000
107,25;541.151977539000;591.965942383000
107,5;540.319396973000;592.161804199000
107,75;539.166564941000;593.056335449000
108;539.408325195000;593.220520020000
108,25;539.572814941000;593.294982910000
108,5;540.180786133000;593.622619629000
108,75;540.675537109000;592.415954590000
109;540.568725586000;593.854370117000
109,25;540.468933105000;593.865905762000
109,5;541.016052246000;594.293457031000
109,75;540.763122559000;593.743164062000
110;539.523376465000;591.733825684000
110,25;540.204223633000;591.915344238000
110,5;539.557434082000;593.352172852000
110,75;539.045898438000;593.256958008000
111;539.484558105000;593.150512695000
111,25;539.993774414000;592.847595215000
111,5;539.088012695000;592.473815918000
111,75;539.875549316000;593.363525391000
112;540.236328125000;592.497985840000
112,25;540.062377930000;592.398010254000
112,5;539.344604492000;594.239501953000
112,75;540.665649414000;592.398742676000
113;539.813171387000;593.476074219000
113,25;540.393737793000;592.604248047000
113,5;540.839538574000;593.563842773000
113,75;539.885314941000;593.417663574000
114;540.916748047000;593.087646484000
114,25;540.431884766000;593.149597168000
114,5;541.558898926000;593.414489746000
114,75;539.516235352000;593.351440430000
115;541.875427246000;593.373229980000
115,25;540.753967285000;592.698730469000
115,5;540.879333496000;593.001586914000
115,75;540.350036621000;591.560974121000
116;541.136108398000;592.581176758000
116,25;540.609802246000;592.306152344000
116,5;539.622497559000;592.272460938000
116,75;540.131286621000;594.975646973000
117;539.980895996000;592.384216309000
117,25;540.230529785000;593.381103516000
117,5;540.403503418000;593.280517578000
117,75;540.481750488000;592.987426758000
118;540.882385254000;593.105468750000
118,25;541.126098633000;592.784606934000
118,5;540.040466309000;593.596008301000
118,75;540.537231445000;592.515502930000
119;542.241333008000;592.023620605000
119,25;540.181640625000;592.531188965000
119,5;540.614013672000;593.435729980000
119,75;540.921325684000;594.359008789000
120;540.444091797000;593.093811035000
120,25;539.895568848000;593.070373535000
120,5;539.196594238000;593.544067383000
120,75;540.922790527000;592.904846191000
